Adresa,lat,lon
"Pražská 330, 26712 Loděnice",49.9987669,14.1648788
"Panelová 955, 50003 Hradec Kralove 3",50.2248819,15.8645123
"Jihlavská 320/2, 66441 Troubsko",49.1762175,16.5111537
"Tř. T. Bati 829 (SILO II), 76001 Zlín",49.223599,17.6746443
"KŘOVÍ 81, 59454 KŘOVÍ",49.3059175,16.26172
"Pod Hájem 97, 26701 Králův Dvůr",49.9495934,14.0380557
"Příbramská 1903, 26301 DOBŘIŠ",49.7765901,14.1669578
"Boleslavská 98/6, 29306 Kosmonosy",50.4336351,14.9271563
"U Stavoservisu 692, 10800 Praha 108",50.0839269,14.5079189
"K Podlesí 540, 261 01 Příbram VI-Březové Hory",,
"Dělnická 164, 43401 Most",50.4833216,13.6391507
"Drážďanská 44, 40007 Usti nad Labem 7",50.6678976,14.076001
"Polepská 867, 28002 Kolín - Kolín IV",50.0172943,15.2072052
"Strojnická 398, 73562 Český Těšín",49.7489914,18.5994182
"Lžovická 301, 28126 Tynec nad Labem",50.0393039,15.3534983
"K ZELENČI 12, 19300 PRAHA 9",50.1228994,14.6285108
"Šimanovská 1233, 19800 Praha 14 - Kyje",50.1005199,14.552466
"Masty 35, 51801 Dobruška - MASTY",50.2880149,16.1955782
"Prumyslová 3602, 58001 Havličkuv Brod",49.5914467,15.5912279
"Čapkova 377, 26712 Loděnice U Berouna",49.9977201,14.1645788
"Oderská 832, 74213 Studenka 3",49.7118475,18.0582798
"Za Nádražím, 436, 51741 Kostelec nad Orlicí",50.1146208,16.227067
"Bezručova 863, 55203 Česká Skalice",50.3885863,16.032785
"Dražkovice 164, 533 33 Pardubice",49.9976862,15.7723425
"Družstevní 72a, 25065 Líbeznice",50.1944802,14.4915402
"Hradecká, 53401 Holice - Holice",50.0727766,15.9834312
"K Teplinám 625, 763 15 Slušovice",49.244541,17.7971106
"Tovární 884, 68603 Staré Město",49.0785326,17.427405
"Botanická 263, 362 63 Dalovice",50.2520562,12.8907722
"Dělnická 829/60, 735 64 Havířov - Prostřední Suchá",49.7997423,18.4551981
"Dolní Novosadská 429/85, 78301 Olomouc",49.5620805,17.2627185
"Trstěnická 932, 57001 Litomyšl",49.8610788,16.3262763
"ŠŤÁRALKA, 28002 KOLIN",50.0253511,15.2144986
"Polní 566, 69156 Hrušky - Břeclav",48.7959225,16.9621375
"Václavovická 1566, 73934 Šenov",49.7734442,18.3666219
"ul. Uničovská 370/19, 78701 Sumperk 1",49.9725904,16.9710254
"Heydukova 314, 38601 STRAKONICE",49.2593829,13.9214352
"Zhoř u Tábora 74, 39002 Tabor 2",49.4026232,14.6791713
"Luční 422, 33008 Zruc-Senec",49.80604,13.4306013
"Jiráskovo předměstí 630, 37701 Jindrichuv Hradec 1",49.1440008,15.0085567
"Dobrovodská 2284, 370 06 České Budějovice",48.9717639,14.5114776
"K Panelárně 387, 36001 Otovice",50.2549119,12.8799996
"Miranova 10, 10200 Praha",50.0546624,14.5295623
"Krouna 124, 53943 KROUNA",49.7667464,16.0283818
"Č. S . Armády 184, 73581 Bohumín",49.9094385,18.3519593
"U Továren 31, 10200 Praha 10",50.0580035,14.5444159
"Tyršova 1183, 66442 Brno - Modřice",49.1354194,16.5993051
"nám. T. G. Masaryka 20, 53303 Dašice",50.0283113,15.9133088
"Novohradská 736/36, 37001 České Budějovice",48.964154,14.4873576
"5. května 1356, 470 01 Česká lípa",50.6742031,14.5378037
"Na Závisti 1439, 508 01 Hořice",50.3607829,15.6270796
"Plzeňská 64, 33022 Zbuch",49.6775163,13.2240225
"Karla Hynka Machy 766, 33023 Nyrany",49.7137951,13.1976063
"Pohřebačka 182, 53345 Opatovice nad Labem",50.1586338,15.7787375
"Gen. Svatoně 729, 56601 Vysoké Mýto",49.9453607,16.1567272
"Kosmova 1126/17, 702 00 OSTRAVA",49.8554379,18.2775108
"Chýnovská 2115, 39002 Tábor",49.4087826,14.6903288
"Bystrá 2430, 19300 Horní Počernice Praha 9",50.1141779,14.6011101
"Libušinka 468, 541 01 Trutnov 1",,
"Trocnovská 492/23, 70200 Ostrava",49.8534203,18.2775122
"Železničářů 885, 27201 Kladno - Kročehlavy",50.1298742,14.1035477
"Malinovského 874, 68601 Uherské Hradiště",49.059575,17.4661638
"U Dlouhoňovic 1397, 56401 Zamberk",50.0742902,16.4416488
"Kaštanová 34, 62000 Brno 20",49.1485458,16.6606468
"K Hájům 3056/5a, 15500 Praha",50.0581462,14.3203673
"U Mexika 1310, 33023 Nýřany",49.7082688,13.2244538
"Na Zastávce 361, 76321 Slavičín",49.0906463,17.8843538
"Vít. Nezvala 754, 27204 Kladno",50.1459756,14.0711712
"Smečenská 381, 272 04 Kladno - Rozdělov",50.1410363,14.0661925
"Starozuberská 1459, 75654 Zubří",49.4767389,18.0948068
"Magisterská 3014/4, 30100 Plzeň",49.7281148,13.3548112
"Benešov 185, 67953 Benešov",49.5177616,16.7783832
"Zlínská 396, 76316 Fryšták",49.2795226,17.6841513
"Hradecká 2714/68, 74601 Opava 1",49.9389915,17.8861764
"Pražská 711, 26301 DOBRÍŠ",49.7911983,14.1852036
"K Podlesí 539, 26101 Pribram 1",49.6872792,14.0051848
"Modletice 134, 25101 Ricany",49.9910089,14.6585471
"Kladská 1082/67, 50003 HRADEC KRÁLOVÉ",50.2240904,15.8764808
"Jeronymova 62/24 vchdo do HC Arény, 46007 LIBEREC 7",50.7580894,15.0431076
"Písecká 1307/19, 32600 PLZEŃ",49.7056739,13.4256358
"Nerudova 29, 78701 ŠUMPERK",49.9607356,16.9670423
"Valcířská 457, 73801 Frydek-Mistek 1",49.6795047,18.3564089
"Benešovská 45 , 257 26 Divišov",49.791025,14.8686838
"K bílému vrchu 2912/3, 19300 Praha 9",50.1241478,14.6256609
"Vintrovna 208/23, 664 41 Popůvky",49.1821338,16.48584
"Domažlická 138/1179, 31800 Plzeň 3",49.7461355,13.3218281
"Za Tratí (hala D) 236, 25219 Chrášťany u Prahy",50.0322064,14.2239878
"Pekárenská 746/79a, 370 04 České Budějovice",48.9828173,14.494506
"Vesna 306, 53001 Opatovice nad Labem",50.0371397,15.7741315
"Vikýřovicka 1806, 78701 ŠUMPERK",49.9581469,16.9937428
"Drnovice 433, 67976 Drnovice u Lysic",49.4681048,16.541151
"Smetanova 758, 34201 Sušice",49.2382461,13.5172682
"Nádražní, 510, 26724 Hostomice",49.8321975,14.0495088
"Znojemská 82 b, 586 01 Jihlava",49.3829529,15.5905592
"Zlechov 119, 68710 Zlechov",49.0752305,17.3872186
"Tiskářská 12 Areál Stazap, 10800 Praha 10 - Malešice",50.0839269,14.5079189
"ŘÍPSKA 13, 62700 BRNO",49.1770331,16.675809
"KLadenská 114, 27343 Bustehrad",50.1541961,14.1885058
"Tiskářská 12, 10800 Praha 10 - Malešice",50.0789536,14.5368049
"Purkrabská 10, 10200 Praha",50.0538594,14.530028
"Pekárenská 255/77, 370 04 České Budějovice",48.9822653,14.4926793
"Hlavní 27/77, 66431 LELEKOVICE",49.2857081,16.5706004
"Hlavní 27/77, 66431 Lelekovice",49.2857081,16.5706004
"Podolská 119/7, 66451 Šlapanice",49.1618044,16.7303861
"Olomoucká 1 , 56802 Svitavy 2",49.7571272,16.4706484
"Za Viaduktem 429, 40001 Ústí nad Labem",50.6534348,13.99666
"Na Výsluní 622, 43981 Kryry okr. Louny",50.1733605,13.4241686
"Výpadová 1715, 15300 Praha 5, Radotín",49.9931892,14.3786179
"Čs. Armády 379, 250401 Jílové u Prahy",49.8943088,14.4998663
"Lom u Tachova 103, 34701 Tachov",49.816893,12.6895808
"Nová 974/8, 66434 KUŘIM",49.3029413,16.526795
"Křížikova, areál DEK Trade 1590, 25601 Benešov",49.7878857,14.7048144
"Těšínská 30, 74601 Opava",49.9348826,17.9124738
"U Sanitasu 1621, 25101 Ricany",50.0050539,14.6526423
"Hoření 2472/14, 400 11 Ústí nad Labem",50.6718989,14.040577
"Na Moráni 4878, 43001 CHOMUTOV",50.4447654,13.4157408
"VÍDEŇSKÁ,areál SHELL 343, , 25242 VESTEC U PRAHY",49.9708992,14.5310766
"Dr. Edvarda Beneše , 391 01 Sezimovo Ústí",49.3810481,14.6904484
"Lnářská 1654, 39601 Humpolec",49.5359255,15.3491332
"Průmyslová 829, 29306 Kosmonosy",50.43051,14.9337408
"Areál A1 park, 66431 Lelekovice",49.2863958,16.5736829
"Průmyslová 1073, 391 11 Planá nad Lužnicí",49.3682832,14.6998934
"Dubská 1635, 415 01 Teplice",50.648929,13.8159108
"Podolí 475, 664 03 Podolí u Brna",49.1888691,16.7209164
"Okružní 2615, 37001 České Budějovice",49.0002292,14.4911244
"Dopraváku 749/3, 184 00 Praha 8 - Dolní Chabry",50.1378113,14.4505932
"Národních mučedníků 499, 73801 Frýdek-Místek",49.6830038,18.3641113
"Textilní 1273, 50601 Jičín",50.429423,15.3687361
"Havlíčkova 884, 28002 Kolín",50.0153251,15.221651
"Nebovidská 227, 28000 Kolín",50.0110329,15.222591
"Vratimovská 659, 71800 Ostrava",49.8066776,18.3048338
"Generála Svobody 339, 533 51 Pardubice - Rosice nad Labem",50.0437711,15.7427088
"Za Mototechnou 1375/7, 155 00 Praha 5 - Stodůlky",50.0583406,14.3270495
"Dimitrovova 1963/31, 56802 Svitavy - Předměstí",49.7538429,16.4622232
"Jeremenkova 9, 74242 Šenov u Nového Jičína",49.6002072,18.0085202
"Pod Strání 2265, 594 01 Velké Meziříčí",49.3488792,16.0189044
"Písecká 1334, 386 01 Strakonice",49.2689092,13.9187032
"Slovanská alej /24, 32600 Plzen 26",49.7235105,13.4098335
"Mírová 574/8, 46001 LIBEREC",50.7737818,15.0375984
"Havlíčkova 23, 26203 Nový Knín",49.786773,14.2963285
"Minkovická 55, 46312 LIBEREC",50.7194488,15.0558475
"Boženy Němcové 856, 34022 Nyrsko",49.2860277,13.1341046
"Rovná 407, 27732 Byšice",50.3120163,14.604725
"Místecká 803, 74401 Frenšát pod Radhoštěm",49.5334764,18.2155254
"SKLADOVA 4, 32600 Plzeň",49.7261724,13.408106
"Hamry 66, 53901 Hlinsko",49.7653932,15.9091627
"Měděnecká 17, 18400 Praha 8",50.1499511,14.4463542
"Dobrá (areál VÚHŽ) 240, 739 51 Dobrá",,
"Krašlovice 40, 389 01 Vodňany",,
"Kaplice - nádraží 86, 38242 Střítež",48.7759847,14.4661948
"Areál ZD 1, 66467 Syrovice",49.0706713,16.5447914
"Zahnašovice 132, 76901 Holesov",49.3273866,17.5825576
"Úžice 297, 27745 Úžice ,okres Mělník",50.2580978,14.376163
"Kunčíce nad Labem 25, 54361 Kunčice nad Labem",50.5789657,15.6341813
"areál I.P.P.E., Dýšina 297, č. dílny 34 - 36, 33002 Dysina",49.7785796,13.4988475
"Hředle 30 u Rakovníka 27008, 27008 Hředle",50.1891888,13.7486672
"Holeková 249, 25092 Šestajovice",50.1018125,14.6781875
"Ke Kablu 7 areal Kovošrot (volať od brány), 10200 Praha",50.0565456,14.535525
"Pod Zámečkem 95/1, 18400 Praha 8",50.1500127,14.4402001
"Tymákov 249, 33201 Tymákov",49.7185657,13.4972889
"Říkov 264, 55203 ČESKÁ SKALICE",50.3971434,16.0355465
"Spojenecká 639/20, 41501 Teplice",50.6448592,13.824409
"Žižkova 2840/1, 78701 ŠUMPERK",49.9706242,16.9752863
"Masarykova 802, 75701 Valašské Meziřičí",49.4877958,17.962805
"U Pivovaru 17, 76317 LUKOV U ZLÍNA",49.2921713,17.7377488
"Dublovice 267, 26251 Dublovice",49.6758429,14.3544299
"Rudolfovská tř. 574/170a, 37001 České Budějovice",48.9842194,14.5162705
"U Řeky 680, 72000 Ostrava 20-Hrabová",49.7715714,18.2822995
"Pražská 251, 56601 Vysoké Mýto",49.9547774,16.1583554
"Otakara Jeremiáše 2155, 39701 PÍSEK",49.3110884,14.1629947
"Zápy 253, 25001 Zápy",50.1679892,14.6776111
"Dělnická 831/81, 74221 Kopřivnice",49.6080163,18.1558963
"ŽEROTINOVA 923/43, 78701 ŠUMPERK",49.9582659,16.9759804
"Souběžná 791, 25168 Sulice",49.9300444,14.5574618
"Rosická 1, 602 00 BRNO",49.1831165,16.6155721
"Plzeňská 67, 267 01 Beroun",49.9411276,14.0254525
"Brněnská 68, 58601 JIHLAVA",49.3971376,15.6067913
"Běloveská 944, 54701 NÁCHOD",50.4175138,16.17814
"Pražská 875, 53006 Pardubice",50.0211659,15.7312308
"Za Cihelnou 170, 541 01 Trutnov 1",,
"Skorotická 784/2a, 400 01 Ústí nad Labem",50.6809843,14.008321
"Dobšická 3697/6, 66902 ZNOJMO",48.8531195,16.0723086
"Průmyslová 862, 29301 Mlada Boleslav 1",50.416148,14.909828
"Humpolecká 1576, 58001 Havlíčkuv Brod",49.6018518,15.5681769
"Ústecká 860, 40502 Děčín",50.7685344,14.2071071
"Milady Horákové 2750, 27201 Kladno",50.1220012,14.1250522
"Havlíčkova 863, 280 02 KOLIN",50.0222577,15.2113973
"Kunice u Říčan 227, 25163 Strancice",49.944725,14.6732267
"Košická 877/3, 46007 Liberec",50.7600194,15.0542318
"České Vrbné 2350, 37011 České Budějovice",49.0036531,14.447516
"Palackéh 55, 46604 Jablonec nad Nisou",50.7423691,15.1660862
"Křížikova 1590 (areal DEK Trade), 25601 Benešov",49.7878857,14.7048144
"Na Novém poli 381/5, 73301 KARVINA",49.864535,18.5107388
"Kulhavého 669, 14941 Praha 11",50.6031433,15.518545
"Volyňská 158, 386 01 Strakonice",49.2528127,13.9142234
"Kralupská 246, 25262 Statenice - Černý Vul",50.149691,14.3271347
"Nádražní 1112, 39301 Pelhřimov",49.4235302,15.2236739
"Černokostelecká 1794, 25101 ŘÍČANY",49.9926926,14.6892465
"Jihlavská 759/4, 59101 Žďár nad Sázavou",49.554612,15.9468227
"Nad Porubkou 2383, 70800 Ostrava - Poruba",49.8208798,18.1752238
"Pražská 238, 25066 Praha 8 - Zdiby",50.1591077,14.4521326
"Ocelářská 16, 19000 Praha 9",50.1061574,14.4981007
"Hviezdoslavova 1527/31 , 62700 BRNO",49.1838406,16.6801086
"Žitavská 3112, 470 01 Česká lípa",50.6944213,14.550154
"Obchodní zóna 268, 431 11 CHOMUTOV - OTVICE",50.4861261,13.4467815
"Husova 366, 26101 Příbram",49.6931491,14.0006579
"Řípská 1407/2b, 62700 Brno - Slatina",49.1699669,16.6880373
"Kapitána Jaroše 216/40, 56802 SVITAVY",49.7432692,16.4791474
"Vyšný 36, 381 01 Český Krumlov",48.8284668,14.3009589
"Luby 190, 33901 Klatovy",49.3718951,13.2995458
"Panelová 955, 50003 Hradec Kralove",50.2243915,15.8572739
"9. května 415, 53 372 Moravany",49.9978431,15.9524306
"Luční 1159, 33401 Prestice",49.5774353,13.3389849
"Radkovice objekt JZD, 33401 Radkovice",49.5716141,13.3270069
"Za Drupolem 515, 25262 Horoměřice",50.1323029,14.3336228
"Petrovice 662, 73572 PETROVICE",49.2573649,18.5238434
"Sběř 22, 50703 Vysoke Veseli",50.3270742,15.418561
"Roudné 22, 51801 Dobruška",50.2880149,16.1955782
"Vít. Nezvala 754, 27204 KLADNO",50.1459756,14.0711712
"Na Vinici 258, 53863 Chroustovice",49.9566707,15.9968991
"Dolnoměcholupská 27b, 10900 Praha 10",50.0577348,14.5507486
"tř. Osvobození 1514, 73506 Karviná - Nové Město",49.8637775,18.5388913
"Milíčovice,areál ČSPHM 81, 66902 ZNOJMO",48.8516663,16.0493002
"Záhradní 507, 58263 Ždírec nad Doubravou",49.6974787,15.804804
"Hůry 242, Hůry, 37371 České Budějovice",49.0062172,14.5318307
"Kpt. Jaroše 450, 39003 Tábor",49.4199419,14.6399056
"Čečová 53, 3700 01 České Budějovice",,
"K Lučinám 577, 37004 ČESKÉ BUDEJOVICE",48.9833858,14.511354
"Modřínová 163, 32600 Letkov",49.7281349,13.4692862
"LHOTA POD LIBČANY 129, 50327 LHOTA POD LIBČANY",50.1698975,15.6977956
"Družstevní 72, 25065 Libeznice",50.1946376,14.4918599
"Újezd 85, 38901 Vodňany",49.128486,14.1931821
"Větrná 148, 27711 Byškovice Neratovice",50.2550238,14.4894238
"Zemědělská 1131, 50003 HRADEC KRÁLOVÉ",50.2188524,15.8659406
"Běloveská 2013, 54701 NÁCHOD",50.41821,16.1810075
"ROBČICE 70, 33209 STENOVICE",49.6572265,13.4010089
"Rosnická 118, 36010 Sedlec",50.246299,12.8578089
"Dobšická 6, 66902 Znojmo",48.8531195,16.0723086
"Politických vězňů 1730, 438 01 Žatec",50.320182,13.5494215
"Bystrá 1730/9, 19300 Praha",50.1158762,14.6027112
"Komenského 693, 27351 Unhošť",50.0874026,14.1303013
"Kostelní 578, 67167 Hrušovany nad Jevišovkou",48.8303738,16.4044963
"Lidmaň 26, 39501 Pacov",49.4854647,15.0191145
"Pávovská 5, 58601 JIHLAVA",49.4228791,15.5976328
"Kladruby 11, 41501 Teplice",50.6139964,13.826416
"Bystrá 1730, 19300 PRAHA 9",50.1158762,14.6027112
"Podnikatelská 552, 19000 Praha 9",50.091458,14.6050777
"Na Folimance 2155/15, 12000 Praha 2 - VINOHRADY",50.0660231,14.4335041
"Kutnohorská 359/80, 11101 Praha",50.0480879,14.5716197
"Na papírně 691, 37816 Lomnice nad Lužnicí",49.0882927,14.7294731
"Novohradská 736/36, 37001 Ceske Budejovice 1",48.9609675,14.4550917
"BYSTRICE 1384, 73995 BYSTRICE",49.6345362,18.7421353
"Jemníky 100, 27401 Slaný",50.2308009,14.0882994
"Vyšný 36, 38101 Český Krumlov - Vyšný",48.8284668,14.3009589
"Kolovratská 1367/15, 25101 Ríčany",49.9969065,14.6482337
"Kolovratská 1367, 25101 Ricany",49.9969065,14.6482337
"Vlkovská 663, 59501 Velka Bites",49.294272,16.2246054
"Klobuky 84, 27374 Klobuky",50.2912836,13.9829538
"Svazarmovská 317, 73801 Frydek-Mistek",49.6642775,18.34763
"Vestecká ulice, 25001 Brandys nad Labem-Stara Bolesl",50.1884245,14.6665304
"Vodařská 7, 61900 Brno 19",49.1565025,16.609391
"Slatina nad Zdobnicí 343, 51756 Slatina nad Zdobnicí",50.1348396,16.4061493
"Dvorská 192 - areál kovovýroba BOXIT, 38211 Kájov",48.7766123,14.2894864
"Vikýřovická 1806, 787 01 Šumperk",49.9581469,16.9937428
"Areal OHL ŽS, Kulkova 30, 614 00 Brno Brno 14",,
"Palackého 1114, 70200 Ostrava",49.8508765,18.2557445
"Nebahovská 1201, 38301 Prachatice",49.0107133,14.0089066
"Koutníkova 272/39, 50301 Hradec Králové",50.2258807,15.7999529
"Černá cesta 2874, 73801 Frydek-Mistek 1",49.6795047,18.3564089
"Stehlíková 1233, 27401 Slany 1",50.2308009,14.0882994
"Dražkovice 151, 533 33 Pardubice",49.9979119,15.7725361
"Zdibsko 739, 25067 Klecany",50.1768283,14.4448516
"Termesivy 19, 58001 Havličkuv Brod",49.5952015,15.6167654
"Lednická 1, 19800 Praha 9",50.0964903,14.5450457
"Lednická 1, 198 00 Praha 9",50.0964903,14.5450457
"U Pily 591, 37001 České Budějovice",48.9890914,14.5155776
"Ve žlíbku 1800/77, budova L, 19300 Horní Počernice Praha 9",50.111694,14.6139833
"Tyršova 1183, 66442 Modřice",49.1354164,16.5996095
"Korejská 14, 70200 Ostrava - Přívoz",49.8522655,18.2801677
"Za Tratí 207, 25219 Rudná u Prahy",50.0322064,14.2239878
"S.K. Neumanna 2708, 53002 Pardubice",50.0212467,15.7803561
"U hřbitova 24, 31800 Plzeň",49.7331741,13.3283342
"Domažlicá 127, 31800 Plzeň",49.7461355,13.3218281
"Přemyslova 431, 27801 Kralupy nad Vltavou",50.2397705,14.2930032
"K nádraží 523, 66459 BRNO",49.1095433,16.7350876
"Bratří. Štefanu 1002, 50003 Hradec Kralove 3",50.2248819,15.8645123
"Náchodská 30,248, 19300 PRAHA 9",50.111694,14.6139833
"Karlovarská 26, 27361 Velká Dobrá",50.1101007,14.065835
"Vídeňská 282/106e, 61900 BRNO",49.1495012,16.6003871
"Příšovice 285 - Areál Final s.r.o., 46346 Příšovice",50.5763586,15.0768215
"Schwaigrova 547/II, 37701 Jindrichuv Hradec 1",49.1440008,15.0085567
"NADRAZNI 2018, 39301 PELHRIMOV",49.4197589,15.2234529
"Kolbenova 958/27g, 19800 Praha 9 - Hloubětín",50.1095576,14.5398407
"Palackého 1159/78b, 70200 OSTRAVA",49.8525205,18.2589408
"Dlouhá Ves 192, 516 01 Rychnov nad KněŽnou",50.1635688,16.3031825
"Za Nádražím, 1561, 51741 Kostelec nad Orlicí",50.1132463,16.2289846
"Březí nad Oslavou 108, 59214 Nove Veseli",49.5001716,15.9026787
"Piletická 55/36, 500003 HRADEC KRÁLOVÉ",50.2366976,15.8688017
"TŘanovského 1116/32, 71600 Ostrava",49.816319,18.3439095
"Václavská 461, 53345 Opatovice nad Labem",50.1435065,15.7921538
"Starý Jičín - Jičina 26, 74101 Starý Jičín - Jičina",49.5831639,17.989257
"Tovární 395, 38601 STRAKONICE",49.2534275,13.9117466
"Jiráskova 77, 27706 Luženenc nad Vlatavou",50.3224921,14.4013158
"Těšínská 1218, 735 14 Orlová - Poruba",49.8507975,18.4114588
"Těšínská 1028/37, 74601 Opava",49.9339638,17.9169238
"Těšínská 911, 73934 Šenov",49.7915548,18.3942891
"HNOJNÍK 377, 73953 Hnojnik",49.6825159,18.5405652
"Pekárenská 256/79, 37004 České Budějovice",48.9830889,14.490404
"Za Zastávkou 373, 10900 Praha10",50.042404,14.5573769
"Družstevní 6, 40007 Usti nad Labem 7",50.6678976,14.076001
"Pavelkova 1133/6, 77900 OLOMOUC",49.5938436,17.2972234
"Místecká 920, 73921 Paskov",49.7171466,18.3023381
"EVROPSKA 677, 66442 Modrice",49.1193363,16.6033513
"Textilní 6, 40001 Ústí nad Labem",50.6600387,14.0037558
"U Řeky 859, 72000 Ostrava - Hrabová",49.778379,18.2858592
"Sedlec 75, 373 47 Sedlec",49.0768485,14.2823448
"Zahrádka 23, 39131 Tábor",49.4232926,14.6157165
"Capkova 377, 26712 Loděnice u Berouna",49.9977201,14.1645788
"Batnovice Vapo 163, 54232 Batnovice",50.5107573,16.0138512
"Krnovská 2864/75E, 74601 Opava 1",49.9389915,17.8861764
"ul. ZAKLADATELU 61, 75002 PŘEROV VIII-HENČLOV",49.4445234,17.453561
"Hlušičky 140, 50356 Hlusice",50.2610988,15.3972925
"V chaloupkách 15, 25209 Hradištko",49.8662822,14.4126048
"Suchomelská 2746/38, 370 05 Ceske Budejovice 5",,
"Znojemská, 5433/80c, 58601 Jihlava",49.3848146,15.5927101
"NA LÁVKACH 13, 25065 BOŘANOVICE",50.1784221,14.4770049
"Praskova 5182, 72200 Ostrava",49.8326896,18.19161
"Tř. T.Bati 283 , 76112 Zlín - Louky",48.8345829,14.3288599
"Hájecká 1068/14, 61800 Brno",49.1714507,16.6393899
"Blanenská 1578, 66434 KUŘIM",49.3159941,16.5451948
"Prumyslova 4079, 69507 Hodonín",48.8474181,17.0934676
"Na Radosti 399, 155 21 ZLIČÍN",50.0560959,14.2798713
"U Sýpky 1, 66461 Rajhradice",49.0920299,16.6352291
"Stará 36, 46002 Liberec 2",50.7644153,15.0510406
"Ernestovská 1813, 696 42 Vracov",48.9746076,17.198983
"Plzeňská 158, 26761 Cerhovice",49.8483383,13.8328464
"Skuhrvská 183, 27601 VEĽKÝ BOREK",50.3582573,14.4793409
"Sušilova 77, 66462 Hrusovany u Brna",49.040549,16.5960808
"Pekařská 1638/79, 74705 Opava - Kateřinky",49.94656,17.9042687
"Libušina 248, 27203 Kladno 3",50.1569166,14.1405842
"U Padělku 3527/27 , 69003 BŘECLAV",48.7728782,16.8956066
"Havířská 1059, 58001 Havlickuv Brod 1",49.6080884,15.5695634
"Jateční 725/3, 46601 Jablonec nad Nisou",50.7153913,15.1598825
"Na námesti 293, 53825 Nasavrky",49.8367295,15.7994233
